UserID,Timestamp,EventType,DocumentName,DocumentType,Source,Keywords,People,Sender,Receiver,StartTime,EndTime,Origin,Destination,ReasoningText,ReasoningSelect,InnocentOrGuilty,Suspect
311605230,1599767024069.0,read,email_005,Email,Xin's Computer,quarterly report little under projectiosn confident catch up tighten belts make ends work everyone,Michelle Daryl Ivan Anna Xin,Michelle,Xin,1588586400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599767034358.0,read,email_011,Email,Ivan's Computer,uplyft lift bedroom help worries go away ivan,Ivan,Uplyft,Ivan,1588598580,,"{'lat': 37.126884, 'lon': -78.471705, 'city': 'Prince Edward', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599767035279.0,search,,Any,Any,Tilapian,,,,1588568400,1588971600,Any,Any,Did I use the wrong keyword?,Refining or repeating a previous query,N/A,N/A
311605230,1599767043058.9998,read,email_027,Email,From Roadeez Email Server,lunch town together week seen have totally anna jenny,Anna,Jennifer,Anna,1588710060,,"{'lat': 42.402705, 'lon': -71.019143, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599767050653.0,read,email_028,Email,Anna's Computer,lunch town together tomorrow long anna jenny,Anna,Anna,Jennifer,1588711440,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.402705, 'lon': -71.019143, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599767053697.0,read,email_028,Email,Anna's Computer,lunch town together date anna jenny,Anna,Jennifer,Anna,1588712100,,"{'lat': 42.402705, 'lon': -71.019143, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599767054612.0,search,,Any,Any,tilapia,,,,1588568400,1588971600,Any,Any,Trying again,Refining or repeating a previous query,N/A,N/A
-1105628286,1599767078480.0,search,,Any,Any,police,,,,1588568400,1588971600,Any,Any,Maybe I can find citizenship information in the police reports.,Refining or repeating a previous query,N/A,N/A
311605230,1599767079524.9998,discover,,Any,Any,xin,,,,,,Any,Any,"need more info on xin
",Just exploring the data,N/A,N/A
311605230,1599767082839.0,read,xin_info.html,Information,Web,xin,Xin,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767083216.0,read,michelle_interview.pdf,Information,Web,michelle interview ceo venture capital police master e-mail server,Michelle,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767089859.9998,read,daryl_interview.pdf,Information,Web,daryl interview RoadNav.exe Road Nav police lead developer software server police Roadeez updates,Daryl,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767097159.0,read,daryl_interview.pdf,Information,Web,daryl interview RoadNav.exe Road Nav police lead developer software server police Roadeez updates,Daryl,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767109042.0,save,daryl_interview.pdf,Any,Any,,,,,,,,,Daryl is a US citizen.,Rejects my hypothesis,N/A,N/A
-1105628286,1599767111748.0002,read,ivan_interview.pdf,Information,Web,ivan interview sys police admin beep boop system administrator software server network logs,Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599767131049.0,discover,,Any,Roadeez Software Server,roadnav,,,,,,Any,Any,looking for downloaded files,Just exploring the data,N/A,N/A
-1105628286,1599767134571.0,save,ivan_interview.pdf,Any,Any,,,,,,,,,"Ivan is a US citizen, but he does not like the US government.",Confirms my hypothesis,N/A,N/A
-1105628286,1599767140747.9998,read,xin_interview.pdf,Information,Web,xin interview RoadNav.exe Road Nav police developer intern software server Roadeez intern software,Xin,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767154719.0,save,xin_interview.pdf,Any,Any,,,,,,,,,Xin is a Tilapian citizen.,Confirms my hypothesis,N/A,N/A
-1105628286,1599767160139.0,read,anna_interview.pdf,Information,Web,anna interview police administrative assistant calendar plane tickets,Anna,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599767170187.0,discover,,Any,Michelle's Computer,cargo,,,,,,Any,Any,did michelle email cargo,Looking for a specific document or specific information,N/A,N/A
311605230,1599767174104.0,read,email_006,Email,From Michelle's Computer,job roadeez cargo rumors money venture capital afloat bankrupt jobs resume james michelle,Michelle James,Michelle,James,1588593600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599767186696.0,read,email_017,Email,From Michelle's Computer,re job roadeez cargo algorithm sorry management qualified incredible proprietary guarantee interview james michelle,Michelle James,James,Michelle,1588609020,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599767191843.0,search,,Any,Ivan's Computer,roadnav,Ivan,,,1588568400,1588971600,Any,Any,Did Ivan ever download roadnav?,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767200773.0,save,,Any,Ivan's Computer,roadnav,Ivan,,,1588568400,1588971600,Any,Any,Ivan never downloaded the software.,Confirms my hypothesis,N/A,N/A
311605230,1599767219684.0,save,email_017,Any,Any,,,,,,,,,Michelle did the crime!,Confirms my hypothesis,N/A,N/A
-1105628286,1599767221785.0,discover,,Any,Ivan's Computer,Tilapia,,,,,,Any,Any,I want to see if Ivan interacted with the government of Tilapia.,Looking for a specific document or specific information,N/A,N/A
311605230,1599767224136.0,assign,email_033,Any,Any,,,,,,,,,asking for remote access is suspicious,I'm saving this search to come back to later.,Guilty,Daryl
311605230,1599767225999.0,assign,server_log_0015.log,Any,Any,,,,,,,,,may mean that daryl is not suspicious,Rejects my hypothesis,Innocent,Daryl
311605230,1599767229754.9998,assign,email_017,Any,Any,,,,,,,,,Michelle did the crime!,Confirms my hypothesis,Guilty,Michelle
311605230,1599767234310.0,assign,server_log_0004.log,Any,Any,,,,,,,,,"michelle is not a developer so why does she need to download the software. also everyone else downloads and then uploads the software, she never uploads it so its likely she didnt do it to make changes to it.",Not Listed,Guilty,Michelle
-1105628286,1599767236183.9998,save,,Any,Ivan's Computer,Tilapia,,,,,,Any,Any,Ivan did not interact with Tilapia.,Rejects my hypothesis,N/A,N/A
-1105628286,1599767253135.0,discover,,Any,Xin's Computer,Tilapia,,,,,,Any,Any,Did Xin interact with Tilapia?,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767269530.0,save,,Any,Xin's Computer,Tilapia,,,,,,Any,Any,Xin did not interact with Tilapia.,Rejects my hypothesis,N/A,N/A
-1105628286,1599767298896.0,discover,,Any,Michelle's Computer,Tilapia,,,,,,Any,Any,Did Michelle interact with Tilapia?,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767310034.9998,save,,Any,Michelle's Computer,Tilapia,,,,,,Any,Any,Michelle did not interact with Tilapia.,Rejects my hypothesis,N/A,N/A
-1105628286,1599767374792.0,discover,,Any,Any,roadnav,,,,,,Any,Any,I need more information on roadnav.,Just exploring the data,N/A,N/A
-1105628286,1599767391728.9998,discover,,Any,Any,Roadbloc,,,,,,Any,Any,What is RoadBloc?,Just exploring the data,N/A,N/A
-1105628286,1599767394096.0,read,tradeshow_info.html,Information,Web,roadbloc road bloc self-driving self driving san francisco convention center developers tradeshow trade show cargo,,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767417964.0,discover,,Any,Any,Cargo,,,,,,Any,Any,What is CARGO?,Just exploring the data,N/A,N/A
-1105628286,1599767424791.0,read,cargo_info.html,Information,Web,cargo self-driving self driving software investors developments AI investor,,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599767444801.0,save,cargo_info.html,Any,Any,,,,,,,,,Cargo might have stolen the software.,Confirms my hypothesis,N/A,N/A
-1105628286,1599767462303.0,discover,,Any,Daryl's Computer,Cargo,,,,,,Any,Any,Did Daryl interact with Cargo?,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767471800.0,save,,Any,Daryl's Computer,Cargo,,,,,,Any,Any,Daryl did not interact with Cargo.,Rejects my hypothesis,N/A,N/A
-1105628286,1599767486857.0,discover,,Any,Michelle's Computer,Cargo,,,,,,Any,Any,Did Michelle interact with Cargo?,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767491772.0,read,email_006,Email,From Michelle's Computer,job roadeez cargo rumors money venture capital afloat bankrupt jobs resume james michelle,Michelle James,Michelle,James,1588593600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599767503204.9998,save,email_006,Any,Any,,,,,,,,,Michelle is going bankrupt.,Confirms my hypothesis,N/A,N/A
-1105628286,1599767506269.0,read,email_017,Email,From Michelle's Computer,re job roadeez cargo algorithm sorry management qualified incredible proprietary guarantee interview james michelle,Michelle James,James,Michelle,1588609020,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599767530121.0,save,email_017,Any,Any,,,,,,,,,Michelle traded the software for a job at Cargo.,Confirms my hypothesis,N/A,N/A
-1105628286,1599767542481.0,assign,server_log_0001.log,Any,Any,,,,,,,,,"Daryl downloaded the software, so he could have been the thief.",Confirms my hypothesis,Guilty,Daryl
-1105628286,1599767546516.0,assign,server_log_0002.log,Any,Any,,,,,,,,,"Daryl uploaded the software, and he's a software developer, so maybe he was just doing his job?",Rejects my hypothesis,Innocent,Daryl
-1105628286,1599767552116.0,assign,server_log_0003.log,Any,Any,,,,,,,,,"Xin had access to the software, so she might be the thief.",Confirms my hypothesis,Guilty,Xin
-1105628286,1599767559923.0,assign,server_log_0004.log,Any,Any,,,,,,,,,"Michelle downloaded the software, so she might be the thief.",Confirms my hypothesis,Guilty,Michelle
-1105628286,1599767565145.0,assign,server_log_0005.log,Any,Any,,,,,,,,,"Xin uploaded the software, and she's a software developer intern, so maybe she was just doing her job?",Rejects my hypothesis,Innocent,Xin
-1105628286,1599767569775.0,assign,server_log_0010.log,Any,Any,,,,,,,,,Daryl downloaded the software again? Is this suspicious?,Confirms my hypothesis,Guilty,Daryl
-1105628286,1599767574441.0,assign,,Any,Roadeez Software Server,uploaded,Michelle,,,1588568400,1588971600,Any,Any,"Michelle never uploaded the software, so why did she download it?",Confirms my hypothesis,Guilty,Michelle
-1105628286,1599767582908.0,assign,calendar_89006,Any,Any,,,,,,,,,Could Daryl be working with Karikampani to steal the software?,Confirms my hypothesis,Guilty,Daryl
-1105628286,1599767589369.9998,assign,karikampani_info.html,Any,Any,,,,,,,,,Karikampani is hiring. Did they steal the software?,Confirms my hypothesis,N/A,None
-1105628286,1599767594733.0,assign,karikampani_info.html,Any,Any,,,,,,,,,Karikampani is hiring. Did they steal the software?,Confirms my hypothesis,Guilty,Daryl
-1105628286,1599767601030.0,assign,,Any,Any,,,,,,,,,,,Guilty,Xin
-1105628286,1599767610427.0,assign,daryl_interview.pdf,Any,Any,,,,,,,,,Daryl is a US citizen.,Rejects my hypothesis,Innocent,Daryl
-1105628286,1599767625745.9998,assign,ivan_interview.pdf,Any,Any,,,,,,,,,"Ivan is a US citizen, but he does not like the US government.",Confirms my hypothesis,Guilty,Ivan
-1105628286,1599767634062.9998,assign,xin_interview.pdf,Any,Any,,,,,,,,,Xin is a Tilapian citizen.,Confirms my hypothesis,Guilty,Xin
-1105628286,1599767644789.0,assign,,Any,Ivan's Computer,roadnav,Ivan,,,1588568400,1588971600,Any,Any,Ivan never downloaded the software.,Confirms my hypothesis,Innocent,Ivan
-1105628286,1599767650170.0,assign,,Any,Ivan's Computer,Tilapia,,,,,,Any,Any,Ivan did not interact with Tilapia.,Rejects my hypothesis,Innocent,Ivan
-1105628286,1599767657980.0,assign,,Any,Xin's Computer,Tilapia,,,,,,Any,Any,Xin did not interact with Tilapia.,Rejects my hypothesis,Innocent,Xin
-1105628286,1599767663067.0,assign,,Any,Michelle's Computer,Tilapia,,,,,,Any,Any,Michelle did not interact with Tilapia.,Rejects my hypothesis,Innocent,Michelle
-1105628286,1599767670077.0,assign,cargo_info.html,Any,Any,,,,,,,,,Cargo might have stolen the software.,Confirms my hypothesis,Guilty,Michelle
-1105628286,1599767677387.0,assign,,Any,Daryl's Computer,Cargo,,,,,,Any,Any,Daryl did not interact with Cargo.,Rejects my hypothesis,Innocent,Daryl
-1105628286,1599767682622.0,assign,email_006,Any,Any,,,,,,,,,Michelle is going bankrupt.,Confirms my hypothesis,Guilty,Michelle
-1105628286,1599767686264.9998,assign,email_017,Any,Any,,,,,,,,,Michelle traded the software for a job at Cargo.,Confirms my hypothesis,Guilty,Michelle
